Date;Heure;prod_eolienne_MWh;prod_solaire_MWh
2021-03-09;05:00;1848;0
2022-07-31;11:00;2001;5216
2021-03-09;07:00;2093;89
2022-07-31;17:00;3752;4190
2021-03-09;10:00;1282;2910
2022-07-31;18:00;3868;2880
2021-03-09;12:00;1549;3646
2022-07-31;20:00;3288;298
2021-03-09;15:00;2211;2774
2022-08-01;00:00;2702;2
2021-03-09;20:00;2184;4
2022-08-01;10:00;419;4011
2021-03-10;02:00;2128;1
2022-08-01;11:00;556;4957
2021-03-10;07:00;4287;124
2022-08-01;17:00;1258;3926
2021-03-10;08:00;4817;946
2022-08-02;03:00;1264;1
2021-03-11;00:00;13443;2
2022-08-02;09:00;538;2982
2021-03-11;04:00;13752;1
2022-08-02;14:00;658;6108
2021-03-11;06:00;13912;0
2022-08-02;18:00;734;2868
2021-03-11;07:00;14147;50
2022-08-02;21:00;912;14
2021-03-11;08:00;13978;371
2022-08-03;04:00;1028;1
2021-03-11;10:00;13356;1555
2022-08-03;07:00;728;289
2021-03-11;15:00;13739;1462
2022-08-03;09:00;296;2891
2021-03-11;16:00;13725;937
2022-08-03;10:00;232;4210
2021-03-11;22:00;12908;1
2022-08-03;12:00;407;5805
2021-03-12;04:00;9388;1
2022-08-03;13:00;420;6004
2021-03-12;09:00;9986;1320
2022-08-03;18:00;834;2592
2021-03-12;11:00;12489;2538
2022-08-03;22:00;1394;1
2021-03-13;02:00;14368;1
2022-08-03;23:00;1585;1
2021-03-13;03:00;14355;1
2022-08-04;06:00;1346;10
2021-03-13;05:00;14206;1
2022-08-04;15:00;1273;5253
2021-03-13;09:00;13917;1661
2022-08-04;16:00;1503;4557
2021-03-13;16:00;13865;1368
2022-08-04;22:00;3554;4
2021-03-13;17:00;13308;608
2022-08-05;05:00;2605;2
2021-03-13;23:00;11272;3
2022-08-05;07:00;2430;260
2021-03-14;03:00;9884;1
2022-08-05;17:00;5760;3413
2021-03-14;04:00;9996;0
2022-08-05;22:00;6248;10
2021-03-14;05:00;9909;1
2022-08-05;23:00;6356;9
2021-03-14;08:00;9599;722
2022-08-06;01:00;5713;6
2021-03-14;14:00;10215;3106
2022-08-06;06:00;5560;11
2021-03-14;19:00;8731;5
2022-08-06;11:00;5004;5426
2021-03-15;01:00;9790;1
2022-08-06;14:00;4707;6179
2021-03-15;08:00;9032;537
2022-08-06;15:00;4999;5864
2021-03-15;10:00;8777;1594
2022-08-06;16:00;5360;5173
2021-03-15;17:00;8242;622
2022-08-07;06:00;5697;11
2021-03-16;04:00;3434;1
2022-08-07;18:00;5786;2882
2021-03-16;09:00;1965;1804
2022-08-07;22:00;7060;4
2021-03-16;18:00;5163;165
2022-08-08;00:00;6885;4
2021-03-17;03:00;10257;1
2022-08-08;08:00;3524;1378
2021-03-17;08:00;7537;863
2022-08-08;10:00;2637;4508
2021-03-17;11:00;7726;2860
2022-08-08;13:00;4264;6244
2021-03-17;15:00;8787;2367
2022-08-08;20:00;6059;233
2021-03-18;04:00;3308;0
2022-08-08;21:00;6737;15
2021-03-18;22:00;3110;3
2022-08-08;23:00;7999;8
2021-03-19;05:00;5334;1
2022-08-09;12:00;4094;5871
2021-03-19;06:00;5723;1
2022-08-09;23:00;7654;4
2021-03-19;10:00;9615;1657
2022-08-10;01:00;7206;8
2021-03-19;16:00;10981;1223
2022-08-10;03:00;6563;9
2021-03-20;03:00;5222;1
2022-08-10;05:00;5532;8
2021-03-20;09:00;3083;2677
2022-08-10;23:00;6881;4
2021-03-20;10:00;3460;3616
2022-08-11;06:00;4403;7
2021-03-20;17:00;4847;1407
2022-08-11;17:00;3086;3782
2021-03-20;18:00;4569;306
2022-08-12;05:00;3360;2
2021-03-20;21:00;4732;4
2022-08-12;13:00;2924;6086
2021-03-20;23:00;3915;2
2022-08-12;20:00;2777;192
2021-03-21;03:00;3120;1
2022-08-12;21:00;3891;9
2021-03-21;05:00;3117;1
2022-08-13;03:00;3713;6
2021-03-21;06:00;3021;3
2022-08-13;07:00;3687;202
2021-03-21;07:00;3125;259
2022-08-13;10:00;1600;3880
2021-03-21;09:00;3281;2215
2022-08-13;12:00;2631;5711
2021-03-21;11:00;4823;3399
2022-08-13;19:00;1459;747
2021-03-21;16:00;6514;1652
2022-08-14;00:00;4631;11
2021-03-22;02:00;4679;1
2022-08-14;03:00;4167;5
2021-03-22;05:00;3803;1
2022-08-14;09:00;2315;1262
2021-03-22;07:00;3590;259
2022-08-15;03:00;2154;1
2021-03-22;08:00;3145;1162
2022-08-15;07:00;2519;166
2021-03-22;15:00;2806;3189
2022-08-15;14:00;3242;4775
2021-03-22;21:00;2783;4
2022-08-15;20:00;1567;165
2021-03-22;22:00;2632;3
2022-08-16;12:00;1523;4454
2021-03-23;00:00;2311;3
2022-08-16;17:00;1456;2690
2021-03-23;07:00;2549;336
2022-08-16;20:00;1288;133
2021-03-23;13:00;395;4369
2022-08-18;00:00;1442;1
2021-03-23;15:00;325;3592
2022-08-18;07:00;1307;120
2020-04-03;12:00;1085;3694
2022-08-18;09:00;1070;1596
2020-04-04;06:00;1767;0
2022-08-18;13:00;1213;4199
2020-04-04;10:00;1291;2761
2022-08-18;15:00;2237;3726
2020-04-04;11:00;1863;3506
2022-08-19;00:00;4052;2
2020-04-04;13:00;2517;4077
2022-08-19;09:00;2523;1961
2020-04-04;14:00;2444;4050
2022-08-19;15:00;4323;4301
2020-04-04;15:00;2401;3843
2022-08-20;01:00;2862;2
2020-04-04;22:00;6240;2
2022-08-20;02:00;2753;2
2020-04-04;23:00;6961;1
2022-08-20;04:00;2073;1
2020-04-05;08:00;7119;540
2022-08-20;05:00;1850;1
2020-04-05;09:00;5491;1687
2022-08-20;13:00;1336;5386
2020-04-05;12:00;4473;3891
2022-08-20;14:00;1449;5573
2020-04-05;16:00;5432;3027
2022-08-20;18:00;1258;2260
2020-04-05;23:00;7375;1
2022-08-21;07:00;600;180
2020-04-06;04:00;7784;0
2022-08-21;10:00;563;3691
2020-04-06;08:00;6242;402
2022-08-21;15:00;1317;3963
2020-04-06;12:00;4214;2684
2022-08-21;16:00;1478;3483
2020-04-06;16:00;2659;1930
2022-08-22;05:00;1355;1
2020-04-06;20:00;1024;8
2022-08-22;16:00;1805;3759
2020-04-07;05:00;1981;0
2022-08-22;20:00;1671;83
2020-04-07;06:00;2166;0
2022-08-22;23:00;1350;3
2020-04-07;07:00;2303;38
2022-08-23;06:00;909;2
2020-04-07;11:00;1552;2659
2022-08-23;17:00;551;3388
2020-04-07;19:00;1750;289
2022-08-23;21:00;691;4
2020-04-07;23:00;3371;0
2022-08-23;22:00;821;4
2020-04-08;10:00;734;2031
2022-08-24;05:00;949;1
2020-04-08;12:00;507;3165
2022-08-24;06:00;917;2
2020-04-08;16:00;473;2864
2022-08-24;09:00;432;2739
2020-04-08;19:00;371;390
2022-08-24;10:00;264;4154
2020-04-09;07:00;851;46
2022-08-24;12:00;512;5758
2020-04-09;08:00;1003;579
2022-08-24;14:00;754;5912
2020-04-09;12:00;553;3795
2022-08-25;03:00;2091;1
2020-04-09;20:00;2642;31
2022-08-25;08:00;2438;892
2020-04-09;22:00;4680;0
2022-08-25;10:00;1436;3349
2020-04-10;00:00;4977;0
2022-08-25;14:00;1984;4904
2020-04-10;01:00;4653;0
2022-08-25;20:00;4322;88
2020-04-10;16:00;1300;3196
2022-08-25;21:00;4862;3
2020-04-10;17:00;1316;2437
2022-08-25;22:00;4989;12
2020-04-10;22:00;3674;1
2022-08-26;01:00;4224;13
2020-04-11;01:00;3344;0
2022-08-26;03:00;3460;9
2020-04-11;04:00;2733;0
2022-08-26;05:00;3125;9
2020-04-11;06:00;2110;0
2022-08-26;13:00;1945;4791
2020-04-11;09:00;810;1649
2022-08-26;14:00;1910;4845
2020-04-11;11:00;248;3337
2022-08-27;00:00;3129;3
2020-04-11;13:00;321;3879
2022-08-27;03:00;2517;2
2020-04-11;15:00;431;3505
2022-08-27;04:00;2383;1
2020-04-11;17:00;525;2350
2022-08-27;07:00;2149;121
2020-04-11;20:00;702;31
2022-08-27;08:00;1855;948
2020-04-12;00:00;978;0
2022-08-27;12:00;1880;5253
2020-04-12;04:00;716;0
2022-08-27;15:00;1831;4909
2020-04-12;10:00;913;2124
2022-08-27;18:00;2102;2194
2020-04-12;16:00;2176;2032
2022-08-27;19:00;2294;799
2020-04-13;05:00;4302;0
2022-08-28;02:00;3763;1
2020-04-13;08:00;5409;347
2022-08-28;12:00;2939;5768
2020-04-13;17:00;9740;1277
2022-08-28;14:00;2801;5783
2020-04-13;20:00;10314;27
2022-08-28;19:00;3504;712
2020-04-13;22:00;9875;0
2022-08-28;23:00;6567;5
2020-04-14;08:00;5728;645
2022-08-29;05:00;4449;1
2020-04-14;11:00;5579;3512
2022-08-29;09:00;2629;2122
2020-04-14;23:00;6584;2
2022-08-29;11:00;2911;4417
2020-04-15;03:00;6123;0
2022-08-29;12:00;3107;4971
2020-04-15;13:00;4107;3893
2022-08-29;16:00;2379;3363
2020-04-15;19:00;3227;344
2022-08-29;18:00;2761;1352
2020-04-15;20:00;3422;27
2022-08-29;20:00;3692;43
2020-04-15;23:00;5281;0
2022-08-29;21:00;4905;2
2020-04-16;23:00;2004;0
2022-08-29;22:00;5500;2
2020-04-17;11:00;1606;2216
2022-08-30;03:00;3818;1
2020-04-17;15:00;1800;2417
2022-08-30;04:00;3455;1
2020-04-18;02:00;1962;0
2022-08-30;16:00;1736;3730
2020-04-18;06:00;1758;0
2022-08-30;19:00;2594;616
2020-04-18;07:00;1589;67
2022-08-30;20:00;2837;57
2020-04-18;15:00;598;2357
2022-08-30;23:00;3324;4
2020-04-18;16:00;729;1964
2022-08-31;01:00;3059;1
2020-04-18;19:00;631;334
2022-08-31;02:00;2962;1
2020-04-19;05:00;2409;0
2022-08-31;05:00;2121;0
2020-04-19;16:00;2468;938
2022-08-31;08:00;1843;693
2020-04-19;20:00;4834;38
2022-08-31;13:00;2076;4509
2020-04-20;05:00;5078;0
2022-09-01;02:00;3639;1
2020-04-20;07:00;5549;37
2022-09-01;12:00;1187;5189
2020-04-20;11:00;4390;1192
2022-09-01;14:00;1285;5434
2020-04-20;17:00;6617;883
2022-09-01;17:00;1046;3055
2020-04-20;18:00;6389;634
2022-09-01;19:00;1447;533
2020-04-20;19:00;5861;312
2022-09-01;23:00;3470;3
2020-04-20;21:00;6021;0
2022-09-02;08:00;1854;603
2020-04-20;23:00;6159;0
2022-09-02;10:00;1024;2605
2020-04-21;11:00;3831;891
2022-09-02;12:00;1114;3992
2020-04-21;14:00;3801;1237
2022-09-02;18:00;1232;1367
2020-04-21;23:00;4617;0
2022-09-02;20:00;928;33
2020-04-22;01:00;5055;0
2022-09-02;22:00;1025;1
2020-04-22;09:00;2127;687
2022-09-02;23:00;1204;1
2020-04-22;10:00;1725;1084
2022-09-03;04:00;1539;1
2020-04-22;22:00;3520;0
2022-09-03;12:00;2048;4184
2020-04-23;04:00;2493;0
2022-09-03;13:00;2431;4324
2020-04-23;05:00;2270;0
2022-09-03;17:00;2877;2693
2020-04-23;09:00;610;1109
2022-09-03;18:00;2144;1581
2020-04-23;14:00;145;2832
2022-09-04;09:00;1517;2438
2020-04-23;23:00;1122;0
2022-09-04;15:00;2100;5046
2020-04-24;01:00;1032;0
2022-09-04;20:00;2372;27
2020-04-24;02:00;855;0
2022-09-05;00:00;5783;1
2020-04-24;04:00;531;0
2022-09-05;02:00;4630;1
2020-04-24;06:00;530;2
2022-09-05;13:00;2190;5410
2020-04-24;07:00;514;118
2022-09-05;22:00;5276;3
2020-08-27;10:00;822;2468
2022-09-05;23:00;4831;2
2020-08-27;12:00;1986;3564
2022-09-06;02:00;3880;1
2020-08-27;14:00;3242;3592
2022-09-06;03:00;3361;1
2020-08-27;18:00;6470;1295
2022-09-06;06:00;2969;1
2020-08-29;05:00;2760;0
2022-09-06;09:00;2032;1983
2020-08-29;07:00;2375;29
2022-09-06;11:00;1880;4346
2020-08-29;21:00;3794;0
2022-09-06;12:00;2074;4888
2020-08-29;23:00;3156;0
2022-09-06;16:00;2851;3766
2020-08-30;00:00;2871;0
2022-09-06;21:00;3881;5
2020-08-30;02:00;2801;0
2022-09-06;22:00;3029;4
2020-08-30;07:00;3440;37
2022-09-06;23:00;2219;3
2020-08-30;11:00;2699;2538
2022-09-07;01:00;2407;3
2020-08-31;00:00;2808;1
2022-09-07;03:00;2702;1
2020-08-31;01:00;2712;0
2022-09-07;06:00;2847;1
2020-08-31;02:00;2706;0
2022-09-07;11:00;2886;3429
2020-08-31;04:00;2584;0
2022-09-07;22:00;4435;2
2020-08-31;13:00;1568;3180
2022-09-08;05:00;4780;1
2020-08-31;15:00;1631;3009
2022-09-08;06:00;4685;1
2020-09-01;03:00;1422;0
2022-09-08;12:00;7626;4193
2020-09-01;05:00;1047;0
2022-09-08;16:00;8153;3490
2020-09-01;09:00;613;1417
2022-09-08;17:00;7490;2578
2020-09-01;14:00;1279;3458
2022-09-08;21:00;5262;3
2020-09-01;23:00;2398;0
2022-09-09;03:00;8287;1
2020-09-02;07:00;952;47
2022-09-09;05:00;8507;1
2020-09-02;14:00;768;3715
2022-09-09;19:00;7456;396
2020-09-02;19:00;1048;408
2022-09-09;22:00;5682;1
2020-09-02;20:00;1041;22
2022-09-10;03:00;5536;1
2020-09-02;23:00;1076;0
2022-09-10;05:00;4973;1
2020-09-03;01:00;906;0
2022-09-10;07:00;4615;50
2020-09-03;03:00;1050;0
2022-09-10;12:00;3515;4666
2020-09-03;08:00;2177;566
2022-09-10;13:00;3560;5000
2020-09-03;09:00;1976;1630
2022-09-10;14:00;3553;5135
2020-09-03;10:00;1899;2565
2022-09-10;20:00;1487;15
2020-09-03;11:00;2284;3247
2022-09-10;22:00;1310;4
2020-09-03;21:00;1784;4
2022-09-10;23:00;1200;3
2020-09-04;03:00;1562;0
2022-09-11;01:00;794;3
2020-09-04;04:00;1440;0
2022-09-11;09:00;507;2487
2020-09-04;06:00;1249;0
2022-09-11;12:00;519;5660
2020-09-04;08:00;1078;581
2022-09-11;13:00;468;5867
2020-09-04;13:00;1217;3863
2022-09-11;21:00;2539;3
2020-09-04;19:00;1268;371
2022-09-11;23:00;3560;2
2020-09-04;21:00;1891;0
2022-09-12;00:00;3671;1
2020-09-05;00:00;1944;0
2022-09-12;06:00;2788;1
2020-09-05;02:00;2312;0
2022-09-12;13:00;1360;5374
2020-09-05;06:00;2820;0
2022-09-12;20:00;1930;4
2020-09-05;14:00;1756;3459
2022-09-13;00:00;2543;1
2020-09-05;15:00;2172;3201
2022-09-13;03:00;2522;1
2020-09-05;16:00;2543;2717
2022-09-13;06:00;1874;1
2020-09-05;20:00;2245;14
2022-09-13;08:00;3014;448
2020-09-06;07:00;1224;31
2022-09-13;13:00;2709;3284
2020-09-06;11:00;1111;2642
2022-09-13;14:00;2350;3116
2020-09-06;17:00;1921;1736
2022-09-13;19:00;3000;226
2020-09-06;18:00;1982;879
2022-09-14;00:00;3050;1
2020-09-06;19:00;1837;222
2022-09-14;02:00;1843;1
2020-09-06;22:00;1876;0
2022-09-14;03:00;1871;1
2020-09-07;03:00;1660;0
2022-09-14;10:00;2058;2169
2020-09-07;06:00;1772;0
2022-09-14;17:00;3026;2177
2020-09-07;10:00;1209;2630
2022-09-14;21:00;1889;1
2020-09-07;12:00;1935;3623
2022-09-15;01:00;1728;1
2020-09-07;13:00;1880;3569
2022-09-15;02:00;1640;1
2020-09-07;16:00;1796;2787
2022-09-15;08:00;1583;533
2020-09-08;01:00;1551;1
2022-09-15;11:00;1019;4170
2020-09-08;02:00;1626;1
2022-09-16;02:00;1802;1
2020-09-08;04:00;1605;0
2022-09-16;06:00;1926;1
2020-09-08;15:00;543;3384
2022-09-16;12:00;3505;4396
2020-09-08;16:00;499;2897
2022-09-16;16:00;6009;3718
2020-09-08;17:00;488;2141
2022-09-16;22:00;5052;1
2020-09-09;12:00;750;2581
2022-09-16;23:00;5251;1
2020-09-09;22:00;1533;0
2022-09-17;01:00;5553;1
2020-09-10;00:00;1776;0
2022-09-17;03:00;5206;1
2020-09-10;01:00;1616;0
2022-09-17;05:00;4954;1
2020-09-10;02:00;1459;0
2022-09-17;07:00;5065;33
2020-09-10;06:00;1564;0
2022-09-17;11:00;5096;5146
2020-09-10;08:00;1589;319
2022-09-17;12:00;5179;5678
2020-09-10;13:00;499;2749
2022-09-17;16:00;5603;4677
2020-09-10;17:00;802;1519
2022-09-17;18:00;4713;1620
2020-09-10;21:00;2006;0
2022-09-17;21:00;3390;3
2020-09-10;22:00;2229;0
2022-09-18;02:00;2842;2
2020-09-12;00:00;1303;1
2022-09-18;10:00;1621;4089
2020-09-12;01:00;1163;1
2022-09-18;12:00;4798;5829
2020-09-12;06:00;1193;0
2022-09-18;14:00;5812;5880
2020-09-12;10:00;632;2463
2022-09-18;21:00;4297;4
2020-09-12;12:00;752;3552
2022-09-19;03:00;2707;1
2020-09-12;20:00;1267;10
2022-09-19;06:00;2465;1
2020-09-12;21:00;1485;3
2022-09-20;03:00;2156;1
2020-09-12;22:00;1583;2
2022-09-20;09:00;1306;2367
2020-09-12;23:00;1513;1
2022-09-20;11:00;1104;5056
2020-09-13;04:00;1036;0
2022-09-20;12:00;1503;5643
2020-09-13;06:00;976;0
2022-09-20;15:00;2024;5195
2020-09-13;07:00;955;24
2022-09-20;17:00;2454;2991
2020-09-13;08:00;945;481
2022-09-20;21:00;2782;4
2020-09-13;14:00;341;3721
2022-09-20;22:00;2915;3
2020-09-13;15:00;340;3446
2022-09-21;10:00;1280;4070
2020-09-14;06:00;2602;0
2022-09-21;12:00;1959;5715
2020-09-14;08:00;2820;424
2022-09-21;16:00;2064;4365
2020-09-14;10:00;1448;2415
2022-09-21;22:00;2713;2
2020-09-14;11:00;1164;3115
2022-09-22;04:00;2014;1
2020-09-14;19:00;1122;190
2022-09-22;06:00;1535;1
2020-09-14;23:00;2472;2
2022-09-22;15:00;157;5338
2020-09-15;00:00;2741;1
2022-09-22;17:00;153;3078
2020-09-15;02:00;3242;1
2022-09-23;02:00;431;1
2020-09-15;09:00;1973;1080
2022-09-23;03:00;460;1
2020-09-16;06:00;527;0
2022-09-23;04:00;498;1
2020-09-16;10:00;237;2185
2022-09-23;21:00;925;1
2020-09-16;15:00;1459;3085
2022-09-23;22:00;994;1
2020-09-16;22:00;4571;0
2022-09-24;05:00;1075;1
2024-02-11;20:00;7643;2
2022-09-24;16:00;2482;1985
2024-02-12;10:00;1200;1982
2022-09-25;05:00;2946;1
2024-02-12;17:00;1858;345
2022-09-25;07:00;2751;9
2024-02-12;18:00;2087;12
2022-09-26;06:00;4967;1
2024-02-13;02:00;2839;2
2022-09-26;13:00;12032;3902
2024-02-13;13:00;5343;5006
2022-09-26;17:00;10581;1540
2024-02-13;14:00;5772;4668
2022-09-26;20:00;8575;4
2024-02-13;20:00;9110;3
2022-09-27;04:00;6925;1
2024-02-14;03:00;7725;2
2022-09-27;05:00;6586;1
2024-02-14;04:00;7344;2
2022-09-27;12:00;9146;3276
2024-02-14;12:00;6868;4825
2022-09-27;19:00;8490;55
2024-02-14;17:00;4385;526
2022-09-28;04:00;5877;1
2024-02-14;19:00;5749;4
2022-09-28;15:00;3254;2785
2024-02-14;20:00;6282;2
2022-09-28;16:00;3462;2238
2024-02-15;02:00;6945;2
2022-09-28;18:00;3051;575
2024-02-15;06:00;6713;3
2022-09-29;01:00;2400;1
2024-02-15;11:00;5376;2840
2022-09-29;08:00;1243;300
2024-02-15;16:00;6069;1185
2022-09-29;10:00;904;2123
2024-02-15;20:00;9811;2
2022-09-29;13:00;905;3423
2024-02-16;01:00;9148;2
2022-09-29;15:00;1016;3017
2024-02-16;04:00;8131;2
2022-09-29;16:00;1032;2385
2024-02-16;06:00;7409;2
2022-09-29;22:00;1249;1
2024-02-16;20:00;4659;2
2022-09-30;10:00;1221;2763
2024-02-17;00:00;2986;2
2022-09-30;13:00;2169;4729
2024-02-17;02:00;2425;2
2022-09-30;15:00;4184;4043
2024-02-17;11:00;1481;4398
2022-09-30;22:00;10930;1
2024-02-17;12:00;1648;4650
2022-10-01;07:00;11878;7
2024-02-17;22:00;3496;3
2022-10-01;08:00;10972;205
2024-02-18;00:00;4372;2
2022-10-01;16:00;10979;2174
2024-02-18;05:00;5669;2
2022-10-01;23:00;7347;3
2024-02-18;10:00;8637;2745
2022-10-02;00:00;7177;3
2024-02-18;13:00;9150;3724
2022-10-02;04:00;5138;1
2024-02-18;23:00;5304;2
2022-10-02;05:00;4742;1
2024-02-19;01:00;4258;2
2022-10-02;15:00;6430;3565
2024-02-19;07:00;2692;18
2022-10-02;16:00;5796;2832
2024-02-19;09:00;3420;1301
2022-10-02;21:00;1678;4
2024-02-19;16:00;6184;1613
2022-10-03;04:00;912;1
2024-02-19;23:00;3666;2
2022-10-03;14:00;790;4443
2024-02-20;01:00;3046;2
2022-10-03;15:00;834;4288
2024-02-20;08:00;1991;461
2022-10-03;16:00;854;3677
2024-02-20;09:00;2246;1708
2022-10-03;19:00;1082;50
2024-02-20;13:00;3530;4130
2022-10-04;02:00;1200;1
2024-02-20;22:00;3504;2
2022-10-04;07:00;1390;5
2024-02-21;00:00;3000;2
2022-10-04;13:00;776;5533
2024-02-21;14:00;10827;2558
2022-10-04;19:00;905;52
2024-02-21;19:00;14842;3
2022-10-04;21:00;1556;4
2024-02-21;23:00;13626;2
2022-10-04;22:00;1902;3
2024-02-22;03:00;10421;2
2022-10-05;08:00;7362;295
2024-02-22;14:00;15894;1199
2022-10-05;14:00;10508;5103
2024-02-22;21:00;14684;2
2022-10-05;16:00;9821;3624
2024-02-23;00:00;13046;2
2022-10-07;01:00;1082;1
2024-02-23;01:00;12370;2
2022-10-07;04:00;1086;1
2024-02-23;08:00;11651;589
2022-10-07;10:00;741;2989
2024-02-23;10:00;11107;2894
2022-10-07;23:00;2892;1
2024-02-23;11:00;10938;3285
2022-10-08;00:00;3083;1
2024-02-23;22:00;6091;2
2022-10-08;09:00;1641;781
2024-02-24;05:00;6630;2
2022-10-08;13:00;1320;3398
2024-02-24;06:00;6681;2
2022-10-08;15:00;962;3168
2024-02-24;07:00;7011;21
2022-10-08;16:00;928;2617
2024-02-24;17:00;9055;678
2022-10-08;20:00;1695;1
2024-02-25;00:00;8497;2
2022-10-08;23:00;3343;1
2024-02-25;01:00;7827;2
2022-10-09;06:00;4888;1
2024-02-25;07:00;7636;44
2022-10-09;07:00;4922;2
2024-02-25;12:00;8711;1855
2022-10-09;12:00;1618;4719
2024-02-25;13:00;9098;1628
2022-10-10;04:00;3635;1
2024-02-25;19:00;11954;3
2022-10-10;09:00;2335;1039
2024-02-25;21:00;11154;2
2022-10-10;10:00;1751;2040
2024-02-25;22:00;10510;2
2022-10-10;19:00;2165;9
2024-02-26;00:00;9849;2
2022-10-11;00:00;2827;1
2024-02-26;04:00;7789;2
2022-10-11;10:00;1856;1935
2024-02-26;11:00;8043;2807
2022-10-11;11:00;1416;2744
2024-02-26;17:00;11057;415
2022-10-11;19:00;1325;12
2024-02-26;21:00;12098;2
2022-10-11;23:00;1755;1
2024-02-27;04:00;10660;2
2022-10-12;02:00;822;1
2024-02-27;07:00;10150;21
2022-10-12;05:00;453;1
2024-02-27;23:00;4381;2
2022-10-12;08:00;379;173
2024-02-28;01:00;3561;2
2022-10-12;15:00;646;3461
2024-02-28;04:00;2397;2
2022-10-12;16:00;636;2730
2024-02-28;08:00;1694;585
2022-10-12;17:00;568;1607
2024-02-28;09:00;1627;1654
2022-10-12;21:00;780;3
2024-02-28;15:00;2619;3462
2022-10-12;23:00;1095;1
2024-02-28;17:00;2646;921
2022-10-13;02:00;1356;1
2024-02-28;23:00;5892;2
2022-10-13;10:00;3089;1511
2024-02-29;14:00;6909;3826
2022-10-13;12:00;3530;2670
2024-02-29;18:00;7316;49
2022-10-13;22:00;3337;1
2024-03-01;00:00;8295;2
2022-10-14;17:00;6373;833
2024-03-01;01:00;8051;2
2022-10-14;19:00;6272;5
2024-03-01;05:00;9410;2
2022-10-14;21:00;6727;1
2024-03-01;07:00;11826;51
2022-10-15;05:00;6527;1
2024-03-01;13:00;13216;3847
2022-10-15;10:00;9729;2386
2024-03-01;14:00;12560;3404
2022-10-15;11:00;9662;3272
2024-03-01;19:00;12293;5
2022-10-15;12:00;9408;3746
2024-03-01;20:00;11612;4
2022-10-15;14:00;8070;3635
2024-03-01;21:00;11511;3
2022-10-15;15:00;7142;3059
2024-03-01;23:00;10480;2
2022-10-15;18:00;4538;259
2024-03-02;07:00;9901;76
2022-10-15;20:00;4777;4
2024-03-02;11:00;8629;2919
2022-10-16;00:00;4245;2
2024-03-02;20:00;4838;1
2022-10-16;04:00;3174;1
2024-03-02;21:00;4259;1
2022-10-16;05:00;3184;1
2024-03-03;02:00;2167;1
2022-10-16;19:00;5673;4
2024-03-03;08:00;2586;335
2022-10-16;22:00;8577;1
2024-03-03;12:00;3617;2527
2022-10-16;23:00;8843;1
2024-03-03;13:00;4587;2454
2022-10-17;03:00;8742;1
2024-03-03;17:00;5099;839
2022-10-17;04:00;8330;1
2024-03-04;09:00;2993;2830
2022-10-17;05:00;7867;1
2024-03-04;10:00;2708;4139
2022-10-17;16:00;1946;1854
2024-03-04;14:00;3516;3782
2022-10-17;22:00;1791;1
2024-03-04;21:00;4385;1
2022-10-17;23:00;1801;1
2024-03-05;00:00;4785;1
2022-10-18;07:00;1832;1
2024-03-05;03:00;4712;1
2022-10-18;09:00;1790;1120
2024-03-05;05:00;4617;1
2022-10-18;16:00;1829;2884
2024-03-05;16:00;3575;2283
2022-10-18;19:00;3650;6
2024-03-05;19:00;2461;3
2022-10-18;21:00;5259;2
2024-03-05;20:00;2636;3
2022-10-19;00:00;5477;1
2024-03-05;21:00;2575;2
2022-10-19;06:00;5681;1
2024-03-06;07:00;1009;109
2022-10-19;10:00;6218;1954
2024-03-06;12:00;449;4953
2022-10-19;15:00;6560;2472
2024-03-06;13:00;452;4812
2022-10-19;16:00;6944;1647
2024-03-06;15:00;570;3857
2022-10-20;02:00;5594;1
2024-03-07;01:00;2996;1
2022-10-20;03:00;5752;1
2024-03-07;08:00;5337;1469
2022-10-20;05:00;5540;1
2024-03-07;12:00;5056;6441
2022-10-20;06:00;5600;1
2024-03-07;16:00;7846;3226
2022-10-20;08:00;4296;56
2024-03-07;23:00;10042;1
2022-10-20;16:00;5400;1319
2024-03-08;01:00;8886;1
2022-10-21;00:00;8248;1
2024-03-08;02:00;8700;1
2022-10-21;06:00;8289;1
2024-03-08;06:00;8536;2
2022-10-21;09:00;7100;440
2024-03-08;08:00;7886;601
2022-10-21;12:00;6593;1997
2024-03-08;15:00;6815;1920
2022-10-22;03:00;6217;1
2024-03-08;20:00;9375;1
2022-10-22;05:00;5266;1
2024-03-09;01:00;9293;1
2022-10-22;19:00;3311;3
2024-03-09;02:00;8784;1
2022-10-22;21:00;5733;1
2024-03-09;03:00;8755;1
2022-10-22;23:00;6705;1
2024-03-09;16:00;7242;1086
2022-10-23;00:00;6903;1
2024-03-10;01:00;3230;0
2022-10-23;15:00;11558;2490
2024-03-10;07:00;1952;96
2022-10-24;00:00;13672;1
2024-03-10;13:00;570;3865
2022-10-24;01:00;13270;1
2024-03-10;14:00;488;3485
2022-10-24;05:00;11892;1
2024-03-11;09:00;3431;1712
2022-10-24;06:00;11734;1
2024-03-12;04:00;3841;1
2022-10-24;16:00;9999;2060
2024-03-12;05:00;3731;1
2022-10-24;17:00;9162;979
2024-03-12;09:00;3755;2636
